Latitude,Longitude,City,Month,Day,Minutes,% of day duration,Zip
37.248326,-86.509271,Jetson,1,15,592.85,0.412,42252
37.314335,-82.59506,Jonancy,1,15,592.51,0.411,41538
38.6622,-84.77495,Jonesville,1,15,585.7,0.407,41052
37.583748,-84.80855,Junction City,1,15,591.18,0.411,40440
37.992794,-82.94551,Keaton,1,15,589.11,0.409,41226
36.990797,-84.14124,Keavy,1,15,594.11,0.413,40737
37.942941,-84.64418,Keene,1,15,589.37,0.409,40339
38.944663,-84.520501,Kenton,1,15,584.23,0.406,41053
36.852687,-83.15917,Kenvir,1,15,594.79,0.413,40847
36.793291,-83.58725,Kettle Island,1,15,595.08,0.413,40958
37.107447,-88.86061,Kevil,1,15,593.56,0.412,42053
37.504315,-82.32797,Kimper,1,15,591.56,0.411,41539
37.351449,-84.7219,Kings Mountain,1,15,592.33,0.411,40442
36.716315,-88.44499,Kirksey,1,15,595.47,0.414,42054
37.303276,-82.77851,Kite,1,15,592.56,0.412,41828
37.242258,-85.20271,Knifley,1,15,592.88,0.412,42753
37.066581,-85.73482,Knob Lick,1,15,593.75,0.412,42154
37.31629,-83.33267,Krypton,1,15,592.5,0.411,41754
37.058356,-88.14097,Kuttawa,1,15,593.79,0.412,42055
37.08716,-88.97616,La Center,1,15,593.66,0.412,42056
36.657405,-87.65633,La Fayette,1,15,595.75,0.414,42254
38.40464,-85.460504,La Grange,1,15,587.03,0.408,40032
38.407833,-85.38475,La Grange,1,15,587.01,0.408,40031
37.470999,-82.829405,Lackey,1,15,591.73,0.411,41643
37.651397,-84.546693,Lancaster,1,15,590.84,0.41,40446
37.667083,-84.59496,Lancaster,1,15,590.76,0.41,40444
37.544465,-82.80178,Langley,1,15,591.37,0.411,41645
39.013062,-84.49419,Latonia,1,15,583.88,0.405,41015
38.012479,-84.94075,Lawrenceburg,1,15,589.02,0.409,40342
37.752473,-82.87484,Leander,1,15,590.32,0.41,41228
37.565894,-85.25148,Lebanon,1,15,591.27,0.411,40033
37.849334,-85.73269,Lebanon Junction,1,15,589.85,0.41,40150
37.387358,-82.95633,Leburn,1,15,592.15,0.411,41831
37.054715,-88.48043,Ledbetter,1,15,593.81,0.412,42058
37.740503,-83.475446,Lee City,1,15,590.39,0.41,41342
37.471943,-86.343941,Leitchfield,1,15,591.74,0.411,42755
37.479797,-86.30731,Leitchfield,1,15,591.7,0.411,42754
36.885169,-83.12461,Lejunior,1,15,594.63,0.413,40849
37.502641,-83.62117,Lerose,1,15,591.58,0.411,41344
37.148006,-82.95634,Letcher,1,15,593.33,0.412,41832
37.020366,-86.94284,Lewisburg,1,15,593.98,0.412,42256
37.918157,-86.89243,Lewisport,1,15,589.5,0.409,42351
38.037847,-84.61645,Lexington,1,15,588.89,0.409,40501
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40546
37.952113,-84.45347,Lexington,1,15,589.32,0.409,40515
38.051727,-84.49336,Lexington,1,15,588.82,0.409,40508
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40596
38.064087,-84.60713,Lexington,1,15,588.76,0.409,40510
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40583
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40590
38.028712,-84.507471,Lexington,1,15,588.94,0.409,40506
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40584
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40580
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40593
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40555
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40533
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40582
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40591
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40522
38.039322,-84.54259,Lexington,1,15,588.88,0.409,40504
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40578
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40574
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40524
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40576
38.071981,-84.38559,Lexington,1,15,588.72,0.409,40516
38.007898,-84.53452,Lexington,1,15,589.04,0.409,40503
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40594
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40575
38.032075,-84.508361,Lexington,1,15,588.92,0.409,40536
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40579
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40588
38.010247,-84.58619,Lexington,1,15,589.03,0.409,40513
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40526
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40585
38.105283,-84.50775,Lexington,1,15,588.55,0.409,40511
38.058477,-84.46109,Lexington,1,15,588.79,0.409,40505
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40589
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40550
38.005199,-84.40954,Lexington,1,15,589.06,0.409,40509
38.047408,-84.49627,Lexington,1,15,588.84,0.409,40507
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40586
37.984907,-84.56691,Lexington,1,15,589.16,0.409,40514
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40577
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40592
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40587
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40544
37.985128,-84.48874,Lexington,1,15,589.16,0.409,40517
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40581
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40523
38.017219,-84.4859,Lexington,1,15,588.99,0.409,40502
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40512
38.028269,-84.471505,Lexington,1,15,588.94,0.409,40595
37.305705,-84.94589,Liberty,1,15,592.56,0.412,42539
37.396574,-82.33349,Lick Creek,1,15,592.1,0.411,41540
37.015283,-84.05872,Lily,1,15,593.99,0.412,40740
37.237211,-86.299361,Lindseyville,1,15,592.91,0.412,42257
37.021403,-82.98159,Linefork,1,15,593.96,0.412,41833
37.270358,-82.9403,Littcarr,1,15,592.73,0.412,41834
37.502836,-87.11162,Livermore,1,15,591.59,0.411,42352
37.302783,-84.21527,Livingston,1,15,592.57,0.412,40445
38.565211,-82.916586,Lloyd,1,15,586.19,0.407,41156
38.434443,-84.96898,Lockport,1,15,586.87,0.408,40036
37.137615,-84.115617,London,1,15,593.39,0.412,40742
37.137615,-84.115617,London,1,15,593.39,0.412,40747
37.060576,-84.071,London,1,15,593.77,0.412,40744
37.137615,-84.115617,London,1,15,593.39,0.412,40748
37.143828,-84.07839,London,1,15,593.36,0.412,40741
37.137615,-84.115617,London,1,15,593.39,0.412,40745
37.137615,-84.115617,London,1,15,593.39,0.412,40746
37.134455,-84.045746,London,1,15,593.4,0.412,40743
37.54418,-83.600784,Lone,1,15,591.37,0.411,41347
37.314848,-82.464979,Lookout,1,15,592.51,0.411,41542
37.652712,-85.41337,Loretto,1,15,590.83,0.41,40037
37.426337,-83.29911,Lost Creek,1,15,591.96,0.411,41348
38.071237,-82.64062,Louisa,1,15,588.71,0.409,41230
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40298
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40296
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40201
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40294
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40293
38.252854,-85.75137,Louisville,1,15,587.8,0.408,40202
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40266
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40233
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40221
38.23067,-85.78665,Louisville,1,15,587.92,0.408,40210
38.19187,-85.75298,Louisville,1,15,588.11,0.408,40209
38.279059,-85.59037,Louisville,1,15,587.67,0.408,40242
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40287
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40261
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40255
38.186126,-85.71304,Louisville,1,15,588.14,0.408,40213
38.141719,-85.86375,Louisville,1,15,588.37,0.409,40258
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40232
38.190568,-85.55348,Louisville,1,15,588.12,0.408,40299
38.214982,-85.62207,Louisville,1,15,587.99,0.408,40220
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40251
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40253
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40292
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40281
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40257
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40259
38.237155,-85.53657,Louisville,1,15,587.88,0.408,40243
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40283
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40285
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40282
38.257489,-85.65134,Louisville,1,15,587.78,0.408,40207
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40289
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40256
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40268
38.22292,-85.68326,Louisville,1,15,587.95,0.408,40205
38.270855,-85.48322,Louisville,1,15,587.71,0.408,40245
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40269
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40252
38.24142,-85.81181,Louisville,1,15,587.86,0.408,40211
38.21632,-85.739,Louisville,1,15,587.99,0.408,40217
38.137586,-85.62741,Louisville,1,15,588.39,0.409,40228
38.188886,-85.83137,Louisville,1,15,588.13,0.408,40216
38.258941,-85.55574,Louisville,1,15,587.77,0.408,40223
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40295
38.085601,-85.66979,Louisville,1,15,588.65,0.409,40229
38.147232,-85.59169,Louisville,1,15,588.34,0.409,40291
38.19192,-85.78405,Louisville,1,15,588.11,0.408,40215
38.246721,-85.685261,Louisville,1,15,587.83,0.408,40280
38.26632,-85.79998,Louisville,1,15,587.73,0.408,40212
38.193769,-85.65733,Louisville,1,15,588.1,0.408,40218
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40297
38.141638,-85.68218,Louisville,1,15,588.37,0.409,40219
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40225
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40290
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40231
38.096056,-85.85994,Louisville,1,15,588.6,0.409,40272
38.305636,-85.58424,Louisville,1,15,587.53,0.408,40241
38.23862,-85.72626,Louisville,1,15,587.87,0.408,40204
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40224
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40270
38.26507,-85.61319,Louisville,1,15,587.74,0.408,40222
38.248106,-85.7665,Louisville,1,15,587.83,0.408,40203
38.218764,-85.76241,Louisville,1,15,587.98,0.408,40208
38.188962,-85.676819,Louisville,1,15,588.13,0.408,40250
38.254671,-85.70254,Louisville,1,15,587.79,0.408,40206
38.160936,-85.77624,Louisville,1,15,588.27,0.409,40214
36.968906,-88.82817,Lovelaceville,1,15,594.24,0.413,42060
37.810757,-82.39411,Lovely,1,15,590.03,0.41,41231
36.885527,-88.77469,Lowes,1,15,594.65,0.413,42061
37.916701,-82.73746,Lowmansville,1,15,589.5,0.409,41232
36.85107,-83.35315,Loyall,1,15,594.79,0.413,40854
36.840503,-85.995572,Lucas,1,15,594.86,0.413,42156
36.96222,-82.90522,Lynch,1,15,594.25,0.413,40855
36.723872,-88.652009,Lynnville,1,15,595.43,0.413,42063
37.86975,-86.99535,Maceo,1,15,589.75,0.41,42355
37.742806,-85.05564,Mackville,1,15,590.38,0.41,40040
37.330791,-87.50378,Madisonville,1,15,592.45,0.411,42431
37.415382,-85.71597,Magnolia,1,15,592.02,0.411,42757
37.544224,-82.06488,Majestic,1,15,591.36,0.411,41547
37.245041,-82.8955,Mallie,1,15,592.85,0.412,41836
37.914002,-83.233761,Malone,1,15,589.51,0.409,41451
37.274689,-86.19818,Mammoth Cave,1,15,592.72,0.412,42259
37.164346,-83.76674,Manchester,1,15,593.26,0.412,40962
37.458645,-87.54828,Manitou,1,15,591.81,0.411,42436
37.360392,-85.198031,Mannsville,1,15,592.29,0.411,42758
37.693229,-87.323841,Maple Mount,1,15,590.64,0.41,42356
37.331602,-88.06997,Marion,1,15,592.44,0.411,42064
36.824961,-85.50481,Marrowbone,1,15,594.93,0.413,42759
36.762748,-84.51036,Marshes Siding,1,15,595.23,0.413,42631
38.019104,-82.9507,Martha,1,15,588.98,0.409,41159
37.568873,-82.75937,Martin,1,15,591.24,0.411,41649
36.842977,-83.183446,Mary Alice,1,15,594.83,0.413,40964
37.137615,-84.115617,Marydell,1,15,593.39,0.412,40751
38.593226,-84.578552,Mason,1,15,586.05,0.407,41054
38.25361,-85.662215,Masonic Home,1,15,587.8,0.408,40041
36.733761,-88.63449,Mayfield,1,15,595.39,0.413,42066
37.135518,-82.74606,Mayking,1,15,593.39,0.412,41837
38.52217,-83.85894,Mayslick,1,15,586.42,0.407,41055
38.624534,-83.76561,Maysville,1,15,585.89,0.407,41056
38.074113,-82.744663,Mazie,1,15,588.7,0.409,41160
37.553553,-82.28283,McAndrews,1,15,591.32,0.411,41543
37.59865,-82.16836,McCarr,1,15,591.09,0.41,41544
37.61966,-86.45078,McDaniels,1,15,591,0.41,40152
37.449076,-82.7264,McDowell,1,15,591.84,0.411,41647
37.3799,-86.9258,McHenry,1,15,592.2,0.411,42354
37.457017,-84.03435,McKee,1,15,591.81,0.411,40447
37.460003,-84.75676,McKinney,1,15,591.79,0.411,40448
37.802295,-86.414768,McQuady,1,15,590.09,0.41,40153
37.205961,-82.67347,McRoberts,1,15,593.05,0.412,41835
37.550374,-82.25703,McVeigh,1,15,591.33,0.411,41546
37.795418,-82.7337,Meally,1,15,590.11,0.41,41234
37.979941,-83.73183,Means,1,15,589.18,0.409,40346
36.921462,-88.75871,Melber,1,15,594.47,0.413,42069
39.022732,-84.36575,Melbourne,1,15,583.82,0.405,41059
37.351125,-82.69298,Melvin,1,15,592.33,0.411,41650
37.3677,-84.80732,Middleburg,1,15,592.25,0.411,42541
36.617181,-83.72186,Middlesboro,1,15,595.94,0.414,40965
36.608426,-83.731809,Middlesborough,1,15,595.98,0.414,40695
38.153759,-84.70928,Midway,1,15,588.3,0.409,40347
36.863147,-88.995991,Milburn,1,15,594.76,0.413,42070
38.688556,-84.070074,Milford,1,15,585.56,0.407,41061
36.932769,-84.7757,Mill Springs,1,15,594.4,0.413,42632
38.302495,-84.14578,Millersburg,1,15,587.54,0.408,40348
37.168682,-82.75036,Millstone,1,15,593.23,0.412,41838
37.113189,-85.44177,Milltown,1,15,593.51,0.412,42761
37.443289,-86.40531,Millwood,1,15,591.88,0.411,42762
38.702793,-85.37187,Milton,1,15,585.49,0.407,40045
38.719573,-83.910276,Minerva,1,15,585.4,0.407,41062
37.465744,-82.75492,Minnie,1,15,591.76,0.411,41651
36.726258,-83.54969,Miracle,1,15,595.4,0.413,40856
37.398617,-83.704908,Mistletoe,1,15,592.1,0.411,41351
37.603345,-84.94918,Mitchellsburg,1,15,591.08,0.41,40452
37.914002,-83.233761,Mize,1,15,589.51,0.409,41352
36.801922,-84.82841,Monticello,1,15,595.04,0.413,42633
36.843563,-84.841004,Monticello,1,15,594.84,0.413,42637
38.304494,-83.87442,Moorefield,1,15,587.53,0.408,40350
38.19056,-83.4321,Morehead,1,15,588.11,0.408,40351
37.784577,-87.72406,Morganfield,1,15,590.18,0.41,42400
37.67416,-87.90199,Morganfield,1,15,590.74,0.41,42437
37.219254,-86.67988,Morgantown,1,15,593,0.412,42261
38.842166,-84.48802,Morning View,1,15,584.77,0.406,41063
37.238785,-87.46986,Mortons Gap,1,15,592.9,0.412,42440
38.026767,-85.1869,Mount Eden,1,15,588.95,0.409,40046
36.778567,-85.81772,Mount Hermon,1,15,595.16,0.413,42157
38.508638,-84.05145,Mount Olivet,1,15,586.49,0.407,41064
37.463961,-85.639231,Mount Sherman,1,15,591.78,0.411,42764
38.061248,-83.92964,Mount Sterling,1,15,588.77,0.409,40353
37.36766,-84.33233,Mount Vernon,1,15,592.25,0.411,40456
38.045982,-85.55467,Mount Washington,1,15,588.85,0.409,40047
37.420362,-82.87543,Mousie,1,15,591.98,0.411,41839
37.369612,-82.23523,Mouthcard,1,15,592.23,0.411,41548
37.018413,-83.39768,Mozelle,1,15,593.97,0.412,40858
37.937825,-85.99137,Muldraugh,1,15,589.4,0.409,40155
37.291869,-85.90786,Munfordville,1,15,592.63,0.412,42765
36.617443,-88.28746,Murray,1,15,595.95,0.414,42071
38.3481,-83.718626,Muses Mills,1,15,587.31,0.408,41065
37.293386,-82.60019,Myra,1,15,592.61,0.412,41549
37.029286,-84.81365,Nancy,1,15,593.93,0.412,42544
37.756941,-85.44671,Nazareth,1,15,590.31,0.41,40048
37.36327,-87.65307,Nebo,1,15,592.29,0.411,42441
37.195448,-82.71232,Neon,1,15,593.1,0.412,41840
37.660251,-85.393204,Nerinx,1,15,590.8,0.41,40049
36.780333,-84.11678,Nevisdale,1,15,595.14,0.413,40754
38.435604,-85.17658,New Castle,1,15,586.87,0.408,40050
36.540753,-88.06837,New Concord,1,15,596.32,0.414,42076
37.656291,-85.58099,New Haven,1,15,590.82,0.41,40051
37.585365,-85.50817,New Hope,1,15,591.17,0.411,40052
38.606023,-84.8279,New Liberty,1,15,585.99,0.407,40355
39.019185,-84.44204,Newport,1,15,583.84,0.405,41076
38.963761,-84.368926,Newport,1,15,584.13,0.406,41099
39.08347,-84.48681,Newport,1,15,583.51,0.405,41071
38.963761,-84.368926,Newport,1,15,584.13,0.406,41072
37.883886,-84.571,Nicholasville,1,15,589.67,0.409,40356
37.866238,-84.579491,Nicholasville,1,15,589.76,0.41,40340
38.146395,-84.107655,North Middletown,1,15,588.34,0.409,40357
37.178627,-87.46702,Nortonville,1,15,593.2,0.412,42442
36.664334,-87.42789,Oak Grove,1,15,595.72,0.414,42262
37.016847,-86.25187,Oakland,1,15,593.99,0.412,42159
37.841448,-82.94106,Oil Springs,1,15,589.88,0.41,41238
37.517388,-86.6846,Olaton,1,15,591.51,0.411,42361
38.292177,-83.18381,Olive Hill,1,15,587.59,0.408,41164
36.752802,-87.02003,Olmstead,1,15,595.29,0.413,42265
38.057744,-83.6848,Olympia,1,15,588.79,0.409,40358
37.25398,-83.61901,Oneida,1,15,592.81,0.412,40972
37.914002,-83.233761,Ophir,1,15,589.51,0.409,41459
37.406069,-84.24292,Orlando,1,15,592.06,0.411,40460
37.745491,-87.112823,Owensboro,1,15,590.37,0.41,42304
37.745491,-87.112823,Owensboro,1,15,590.37,0.41,42302
37.758568,-87.08714,Owensboro,1,15,590.31,0.41,42303
37.753347,-87.17419,Owensboro,1,15,590.34,0.41,42301
38.467809,-84.81023,Owenton,1,15,586.7,0.407,40359
38.152302,-83.76603,Owingsville,1,15,588.31,0.409,40360
37.066543,-88.65687,Paducah,1,15,593.76,0.412,42001
37.085511,-88.71247,Paducah,1,15,593.66,0.412,42002
37.044233,-88.59046,Paducah,1,15,593.87,0.412,42003
37.59483,-84.40789,Paint Lick,1,15,591.12,0.41,40461
37.823275,-82.78167,Paintsville,1,15,589.97,0.41,41240
38.212471,-84.23646,Paris,1,15,588,0.408,40361
38.219407,-84.205944,Paris,1,15,587.97,0.408,40362
37.0896,-86.06474,Park City,1,15,593.63,0.412,42160
36.881682,-84.42143,Parkers Lake,1,15,594.65,0.413,42634
37.55081,-84.90009,Parksville,1,15,591.34,0.411,40464
37.004426,-82.89858,Partridge,1,15,594.04,0.413,40862
36.753043,-83.44991,Pathfork,1,15,595.27,0.413,40863
38.028543,-86.38511,Payneville,1,15,588.94,0.409,40157
37.827235,-86.804814,Pellville,1,15,589.96,0.41,42364
36.780906,-87.34305,Pembroke,1,15,595.15,0.413,42266
38.495454,-85.33839,Pendleton,1,15,586.56,0.407,40055
37.114594,-87.00175,Penrod,1,15,593.51,0.412,42365
37.416008,-83.993588,Peoples,1,15,592.01,0.411,40467
38.522034,-85.00607,Perry Park,1,15,586.42,0.407,40363
37.65487,-84.98037,Perryville,1,15,590.82,0.41,40468
39.062761,-84.85236,Petersburg,1,15,583.62,0.405,41080
38.308109,-85.48714,Pewee Valley,1,15,587.52,0.408,40056
37.7604,-85.447393,Pewee Valley,1,15,590.29,0.41,40053
37.506174,-82.15907,Phelps,1,15,591.55,0.411,41553
37.729714,-86.92838,Philpot,1,15,590.45,0.41,42366
37.445906,-82.32708,Phyllis,1,15,591.85,0.411,41554
37.481637,-82.550507,Pikeville,1,15,591.68,0.411,41502
37.478169,-82.5189,Pikeville,1,15,591.69,0.411,41501
37.758445,-82.48919,Pilgrim,1,15,590.29,0.41,41250
36.663153,-84.41611,Pine Knot,1,15,595.72,0.414,42635
37.791388,-83.64971,Pine Ridge,1,15,590.13,0.41,41360
37.273854,-82.86011,Pine Top,1,15,592.71,0.412,41843
36.750028,-83.72023,Pineville,1,15,595.29,0.413,40977
37.52976,-82.26665,Pinsonfork,1,15,591.44,0.411,41555
37.334629,-82.87549,Pippa Passes,1,15,592.41,0.411,41844
37.167752,-84.116614,Pittsburg,1,15,593.24,0.412,40755
38.386916,-85.06609,Pleasureville,1,15,587.11,0.408,40057
38.3481,-83.718626,Plummers Landing,1,15,587.31,0.408,41081
37.641689,-87.63786,Poole,1,15,590.9,0.41,42444
38.433076,-85.17111,Port Royal,1,15,586.88,0.408,40058
37.242948,-87.154898,Powderly,1,15,592.88,0.412,42367
37.123583,-82.93216,Premium,1,15,593.45,0.412,41845
38.086673,-83.757123,Preston,1,15,588.64,0.409,40366
37.667872,-82.75876,Prestonsburg,1,15,590.75,0.41,41653
37.60332,-83.713974,Primrose,1,15,591.07,0.41,41362
37.12596,-87.87429,Princeton,1,15,593.46,0.412,42445
37.511126,-82.72053,Printer,1,15,591.53,0.411,41655
38.350915,-85.60042,Prospect,1,15,587.3,0.408,40059
37.396445,-87.76428,Providence,1,15,592.12,0.411,42450
37.229645,-86.804803,Provo,1,15,592.94,0.412,42267
36.901802,-83.24129,Putney,1,15,594.55,0.413,40865
38.630683,-83.11739,Quincy,1,15,585.85,0.407,41166
37.514166,-82.43625,Raccoon,1,15,591.52,0.411,41557
37.828459,-85.93888,Radcliff,1,15,589.95,0.41,40160
37.723474,-85.976854,Radcliff,1,15,590.48,0.41,40159
37.533643,-82.21145,Ransom,1,15,591.42,0.411,41558
37.386051,-82.83138,Raven,1,15,592.15,0.411,41861
37.703394,-83.91384,Ravenna,1,15,590.57,0.41,40472
37.533395,-85.43588,Raywick,1,15,591.43,0.411,40060
37.21583,-82.95449,Redfox,1,15,593,0.412,41847
37.859415,-87.37005,Reed,1,15,589.8,0.41,42451
37.364548,-82.40573,Regina,1,15,592.26,0.411,41559
37.345751,-84.31614,Renfro Valley,1,15,592.36,0.411,40473
36.673236,-84.47095,Revelo,1,15,595.67,0.414,42638
37.710929,-86.75487,Reynolds Station,1,15,590.55,0.41,42368
38.005963,-86.398391,Rhodelia,1,15,589.06,0.409,40161
37.382832,-83.62327,Ricetown,1,15,592.17,0.411,41364
36.983441,-86.394012,Richardsville,1,15,594.16,0.413,42270
37.745999,-84.28433,Richmond,1,15,590.36,0.41,40475
37.716443,-84.299699,Richmond,1,15,590.51,0.41,40476
37.756775,-86.00073,Rineyville,1,15,590.31,0.41,40162
37.887278,-82.73688,River,1,15,589.64,0.409,41254
37.016332,-83.51075,Roark,1,15,593.98,0.412,40979
37.674669,-87.54291,Robards,1,15,590.73,0.41,42452
37.389786,-82.55812,Robinson Creek,1,15,592.13,0.411,41560
37.196636,-86.87625,Rochester,1,15,593.11,0.412,42273
36.931416,-86.62507,Rockfield,1,15,594.41,0.413,42274
36.817151,-84.05917,Rockholds,1,15,594.96,0.413,40759
37.33162,-82.462574,Rockhouse,1,15,592.42,0.411,41561
37.337926,-86.99685,Rockport,1,15,592.41,0.411,42369
37.09425,-86.143188,Rocky Hill,1,15,593.61,0.412,42163
37.711278,-83.63647,Rogers,1,15,590.53,0.41,41365
37.448681,-86.74121,Rosine,1,15,591.86,0.411,42370
37.223167,-86.44062,Roundhill,1,15,592.98,0.412,42275
37.593059,-83.287774,Rousseau,1,15,591.12,0.411,41366
37.383285,-83.2404,Rowdy,1,15,592.17,0.411,41367
37.110216,-82.94073,Roxana,1,15,593.52,0.412,41848
37.65026,-82.94544,Royalton,1,15,590.84,0.41,41464
37.508047,-87.29293,Rumsey,1,15,591.56,0.411,42371
38.298546,-82.77714,Rush,1,15,587.56,0.408,41168
38.538456,-82.70856,Russell,1,15,586.33,0.407,41169
37.05401,-85.06142,Russell Springs,1,15,593.8,0.412,42642
36.860612,-86.88171,Russellville,1,15,594.76,0.413,42276
37.41277,-87.28063,Sacramento,1,15,592.04,0.411,42372
38.399525,-84.53353,Sadieville,1,15,587.05,0.408,40370
37.773962,-85.201068,Saint Catharine,1,15,590.22,0.41,40061
37.143686,-87.59662,Saint Charles,1,15,593.37,0.412,42453
37.590699,-85.45004,Saint Francis,1,15,591.14,0.411,40062
37.611684,-83.64341,Saint Helens,1,15,591.03,0.41,41368
37.579519,-85.355132,Saint Mary,1,15,591.2,0.411,40063
38.68177,-83.0695,Saint Paul,1,15,585.59,0.407,41170
